ID,Event,Date,Town,State/Prov,Lat,Long
1526349252,Monarch Adult (FIRST sighted),6/28/2018,Ajax,ON,43.8509,-79.0204
1526349822,Monarch Adult (FIRST sighted),6/28/2018,Pennsylvania Furnace,PA,40.7298,-77.9021
1526348871,Monarch Adult (FIRST sighted),6/27/2018,Plano,TX,33.056,-96.7334
1526348900,Monarch Adult (FIRST sighted),6/27/2018,Burke,VA,38.7934,-77.2717
1526348902,Monarch Adult (FIRST sighted),6/27/2018,Silver Spring,MD,39.0673,-77.0364
1526348925,Monarch Adult (FIRST sighted),6/27/2018,West Middleton,IN,40.4445,-86.2168
1526349002,Monarch Adult (FIRST sighted),6/27/2018,Somerset,MA,41.7695,-71.1286
1526349009,Monarch Adult (FIRST sighted),6/27/2018,Grosse Pointe Woods,MI,42.4473,-82.8924
1526349056,Monarch Adult (FIRST sighted),6/27/2018,Benicia,CA,38.0494,-122.1586
1526349097,Monarch Adult (FIRST sighted),6/27/2018,Thunder Bay,ON,48.467,-89.1898
1526350047,Monarch Adult (FIRST sighted),6/27/2018,Escondido,CA,33.1192,-117.0864
1526348773,Monarch Adult (FIRST sighted),6/26/2018,Snyder,CO,40.3295,-103.5964
1526348774,Monarch Adult (FIRST sighted),6/26/2018,Bridport,VT,43.9651,-73.3426
1526348775,Monarch Adult (FIRST sighted),6/26/2018,Halifax,PA,40.5031,-76.8687
1526348782,Monarch Adult (FIRST sighted),6/26/2018,Alliance,OH,40.9167,-81.115
1526348788,Monarch Adult (FIRST sighted),6/26/2018,Virginia,MN,47.5233,-92.5366
1526348817,Monarch Adult (FIRST sighted),6/26/2018,Harwinton,CT,41.7807,-73.0617
1526348826,Monarch Adult (FIRST sighted),6/26/2018,Fox River Grove,IL,42.2009,-88.2145
1526348864,Monarch Adult (FIRST sighted),6/26/2018,Fairlawn,OH,41.1244,-81.6168
1526350089,Monarch Adult (FIRST sighted),6/26/2018,Searsport,ME,44.4639,-68.9039
1526348676,Monarch Adult (FIRST sighted),6/25/2018,Washington,DC,38.9155,-77.0052
1526348698,Monarch Adult (FIRST sighted),6/25/2018,Setauket- East Setauket,NY,40.9449,-73.1073
1526348704,Monarch Adult (FIRST sighted),6/25/2018,Webster,MA,42.0489,-71.8653
1526348710,Monarch Adult (FIRST sighted),6/25/2018,Sunbury,PA,40.9152,-76.6959
1526348711,Monarch Adult (FIRST sighted),6/25/2018,Chesapeake City,MD,39.5019,-75.9092
1526348717,Monarch Adult (FIRST sighted),6/25/2018,Stafford Township,NJ,39.7462,-74.2989
1526348722,Monarch Adult (FIRST sighted),6/25/2018,Lakeville,NY,42.8376,-77.705
1526348723,Monarch Adult (FIRST sighted),6/25/2018,Riegelsville,PA,40.5965,-75.1962
1526348725,Monarch Adult (FIRST sighted),6/25/2018,Decatur,IN,40.8306,-84.9291
1526348734,Monarch Adult (FIRST sighted),6/25/2018,Orillia,ON,44.6065,-79.3807
1526348735,Monarch Adult (FIRST sighted),6/25/2018,Eastham,MA,41.8689,-70.0025
1526348736,Monarch Adult (FIRST sighted),6/25/2018,Blaine,MN,45.2054,-93.1933
1526348738,Monarch Adult (FIRST sighted),6/25/2018,Harrisburg,PA,40.2732,-76.8867
1526348753,Monarch Adult (FIRST sighted),6/25/2018,Deptford Township,NJ,39.7712,-75.1247
1526348762,Monarch Adult (FIRST sighted),6/25/2018,Bowmanville,ON,43.9126,-78.688
1526348832,Monarch Adult (FIRST sighted),6/25/2018,Fort Wayne,IN,41.0931,-85.1269
1526348921,Monarch Adult (FIRST sighted),6/25/2018,Centre Hall,PA,40.8351,-77.6712
1526349397,Monarch Adult (FIRST sighted),6/25/2018,Br̩beuf,QC,46.0703,-74.6354
1526351255,Monarch Adult (FIRST sighted),6/25/2018,Stoughton,MA,42.1007,-71.0866
1526348623,Monarch Adult (FIRST sighted),6/24/2018,Morrisburg,ON,44.8978,-75.1834
1526348645,Monarch Adult (FIRST sighted),6/24/2018,Fremont,OH,41.351,-83.1447
1526348648,Monarch Adult (FIRST sighted),6/24/2018,Wilkes-Barre,PA,41.2725,-75.8364
1526348654,Monarch Adult (FIRST sighted),6/24/2018,Emmaus,PA,40.4875,-75.4972
1526348659,Monarch Adult (FIRST sighted),6/24/2018,Charleston,WV,38.3354,-81.6331
1526348670,Monarch Adult (FIRST sighted),6/24/2018,Middletown,MD,39.4371,-77.5667
1526348673,Monarch Adult (FIRST sighted),6/24/2018,State College,PA,40.8533,-77.8473
1526348678,Monarch Adult (FIRST sighted),6/24/2018,Tinley Park,IL,41.5731,-87.7933
1526348761,Monarch Adult (FIRST sighted),6/24/2018,West Chester,PA,39.9797,-75.5775
1526348884,Monarch Adult (FIRST sighted),6/24/2018,Odessa,SK,50.3966,-103.6563
1526349770,Monarch Adult (FIRST sighted),6/24/2018,Mt Adams,WA,46.2029,-121.489
1526348545,Monarch Adult (FIRST sighted),6/23/2018,Grayslake,IL,42.3445,-88.0417
1526348551,Monarch Adult (FIRST sighted),6/23/2018,Calumet Township,MI,47.2445,-88.4451
1526348566,Monarch Adult (FIRST sighted),6/23/2018,Maple Plain,MN,45.0075,-93.643
1526348572,Monarch Adult (FIRST sighted),6/23/2018,Minneapolis,MN,44.9858,-93.2702
1526348580,Monarch Adult (FIRST sighted),6/23/2018,Franktown,CO,39.3321,-104.7403
1526348582,Monarch Adult (FIRST sighted),6/23/2018,Munster,IN,41.5645,-87.5125
1526348607,Monarch Adult (FIRST sighted),6/23/2018,Touchet,WA,46.0424,-118.685
1526349123,Monarch Adult (FIRST sighted),6/23/2018,Fox River Grove,IL,42.1932,-88.2269
1526348492,Monarch Adult (FIRST sighted),6/22/2018,East Meadow,NY,40.7092,-73.5618
1526348498,Monarch Adult (FIRST sighted),6/22/2018,Eau Claire,WI,44.7795,-91.5133
1526348508,Monarch Adult (FIRST sighted),6/22/2018,Syracuse,NY,43.0408,-76.2126
1526348530,Monarch Adult (FIRST sighted),6/22/2018,Palmer,MA,42.1584,-72.3287
1526348537,Monarch Adult (FIRST sighted),6/22/2018,Portland,OR,45.581,-122.6889
1526348538,Monarch Adult (FIRST sighted),6/22/2018,Bend,OR,44.0715,-121.2456
1526348542,Monarch Adult (FIRST sighted),6/22/2018,Wichita,KS,37.6864,-97.3349
1526348544,Monarch Adult (FIRST sighted),6/22/2018,Westwood,MA,42.2069,-71.2246
1526350094,Monarch Adult (FIRST sighted),6/22/2018,Mount Holly,VT,43.4475,-72.8256
1526348438,Monarch Adult (FIRST sighted),6/21/2018,Charter Township of Clinton,MI,42.6053,-82.9577
1526348440,Monarch Adult (FIRST sighted),6/21/2018,Chelsea,QC,45.4904,-75.8012
1526348461,Monarch Adult (FIRST sighted),6/21/2018,Trumbull,CT,41.2329,-73.2442
1526348465,Monarch Adult (FIRST sighted),6/21/2018,Walla Walla,WA,46.0434,-118.3145
1526348471,Monarch Adult (FIRST sighted),6/21/2018,Thornton,CO,39.8979,-104.9407
1526348482,Monarch Adult (FIRST sighted),6/21/2018,Ripley,ON,44.1121,-81.574
1526348483,Monarch Adult (FIRST sighted),6/21/2018,North Haledon,NJ,40.9551,-74.186
1526348485,Monarch Adult (FIRST sighted),6/21/2018,Pomona,NY,41.1913,-74.0564
1526348333,Monarch Adult (FIRST sighted),6/20/2018,Chesterville,ME,44.5015,-70.0623
1526348340,Monarch Adult (FIRST sighted),6/20/2018,Vancouver,WA,45.6706,-122.4818
1526348341,Monarch Adult (FIRST sighted),6/20/2018,Red Bank,NJ,40.3487,-74.0665
1526348347,Monarch Adult (FIRST sighted),6/20/2018,Cato,NY,43.1533,-76.6038
1526348379,Monarch Adult (FIRST sighted),6/20/2018,Hackensack,NJ,40.8859,-74.0435
1526348380,Monarch Adult (FIRST sighted),6/20/2018,Naperville,IL,41.7887,-88.2118
1526348386,Monarch Adult (FIRST sighted),6/20/2018,Pond Creek,OK,36.6692,-97.8012
1526348390,Monarch Adult (FIRST sighted),6/20/2018,Medford,OR,42.4086,-122.7757
1526348432,Monarch Adult (FIRST sighted),6/20/2018,Northbridge,MA,42.1516,-71.6494
1526348457,Monarch Adult (FIRST sighted),6/20/2018,Oconomowoc,WI,43.1042,-88.4969
1526348479,Monarch Adult (FIRST sighted),6/20/2018,Howell,MI,42.6656,-83.9091
1526348490,Monarch Adult (FIRST sighted),6/20/2018,Winston-Salem,NC,36.1077,-80.2797
1526348535,Monarch Adult (FIRST sighted),6/20/2018,Lac du Bonnet,MB,50.2594,-96.0616
1526348540,Monarch Adult (FIRST sighted),6/20/2018,Potlatch,ID,46.9324,-117.0002
1526348554,Monarch Adult (FIRST sighted),6/20/2018,Saint Joseph,MO,39.7899,-94.8022
1526348967,Monarch Adult (FIRST sighted),6/20/2018,Cranston,RI,41.7798,-71.4373
1526349733,Monarch Adult (FIRST sighted),6/20/2018,Wellsboro,PA,41.7487,-77.3005
1526348277,Monarch Adult (FIRST sighted),6/19/2018,Dearborn Heights,MI,42.337,-83.2733
1526348257,Monarch Adult (FIRST sighted),6/19/2018,Fairfax,VA,38.8056,-77.2857
1526348286,Monarch Adult (FIRST sighted),6/19/2018,Spring Lake,NJ,40.1534,-74.0282
1526348290,Monarch Adult (FIRST sighted),6/19/2018,Cattaraugus,NY,42.3363,-78.8942
1526348293,Monarch Adult (FIRST sighted),6/19/2018,Rothesay,NB,45.3879,-65.9972
1526348299,Monarch Adult (FIRST sighted),6/19/2018,Ames,NE,41.4511,-96.5711
1526348300,Monarch Adult (FIRST sighted),6/19/2018,Bayside,NY,40.7727,-73.7749
1526348322,Monarch Adult (FIRST sighted),6/19/2018,Rothesay,NB,45.3888,-65.9943
1526348311,Monarch Adult (FIRST sighted),6/19/2018,Frankfort,KY,38.2035,-84.8126
1526348323,Monarch Adult (FIRST sighted),6/19/2018,Chamcook,NB,45.117,-67.0679
1526348328,Monarch Adult (FIRST sighted),6/19/2018,Delancey,NY,42.2056,-74.9711
1526348403,Monarch Adult (FIRST sighted),6/19/2018,Norwich,VT,43.716,-72.3411
1526348454,Monarch Adult (FIRST sighted),6/19/2018,Harpswell,ME,43.7904,-69.9856
1526348517,Monarch Adult (FIRST sighted),6/19/2018,Lancaster,PA,40.0379,-76.3055
1526348524,Monarch Adult (FIRST sighted),6/19/2018,Williamstown,WV,39.3724,-81.4302
1526348686,Monarch Adult (FIRST sighted),6/19/2018,Savannah,NY,43.0436,-76.7352
1526348854,Monarch Adult (FIRST sighted),6/19/2018,Hunts Point,NS,43.9639,-64.7489
1526348205,Monarch Adult (FIRST sighted),6/18/2018,Erie,PA,42.1004,-80.1135
1526348193,Monarch Adult (FIRST sighted),6/18/2018,Manhattan,KS,39.1807,-96.5703
1526348227,Monarch Adult (FIRST sighted),6/18/2018,Rock Island,IL,41.4885,-90.602
1526348229,Monarch Adult (FIRST sighted),6/18/2018,Northfield,NH,43.4378,-71.594
1526348233,Monarch Adult (FIRST sighted),6/18/2018,Canton,OH,40.8349,-81.3708
1526348238,Monarch Adult (FIRST sighted),6/18/2018,Crown Point,IN,41.4026,-87.344
1526348245,Monarch Adult (FIRST sighted),6/18/2018,Lewisburg ,PA,40.942,-76.97
1526348253,Monarch Adult (FIRST sighted),6/18/2018,Thunder Bay,ON,48.4733,-89.0786
1526348258,Monarch Adult (FIRST sighted),6/18/2018,Logan,UT,41.7492,-111.8183
1526348259,Monarch Adult (FIRST sighted),6/18/2018,East Falmouth,MA,41.6036,-70.5465
1526348274,Monarch Adult (FIRST sighted),6/18/2018,Indian Lake,NY,43.7799,-74.2684
1526348294,Monarch Adult (FIRST sighted),6/18/2018,Anderson,CA,40.4006,-122.1447
1526348295,Monarch Adult (FIRST sighted),6/18/2018,Broken Arrow,OK,35.9814,-95.7648
1526348315,Monarch Adult (FIRST sighted),6/18/2018,New Haven,KY,37.6887,-85.5119
1526348330,Monarch Adult (FIRST sighted),6/18/2018,Sinclairville,NY,42.2639,-79.2587
1526348399,Monarch Adult (FIRST sighted),6/18/2018,Lambton Shores,ON,43.2807,-81.812
1526348558,Monarch Adult (FIRST sighted),6/18/2018,Fairfield,NJ,40.8837,-74.306
1526348127,Monarch Adult (FIRST sighted),6/17/2018,Brantford,ON,43.1394,-80.2644
1526348132,Monarch Adult (FIRST sighted),6/17/2018,Langdon,NH,43.1749,-72.3378
1526348134,Monarch Adult (FIRST sighted),6/17/2018,Winnipeg,MB,49.9487,-97.0519
1526348156,Monarch Adult (FIRST sighted),6/17/2018,Wernersville,PA,40.3062,-76.1192
1526348169,Monarch Adult (FIRST sighted),6/17/2018,Brockport,NY,43.2201,-77.9163
1526348174,Monarch Adult (FIRST sighted),6/17/2018,Sister Bay,WI,45.1841,-87.1256
1526348180,Monarch Adult (FIRST sighted),6/17/2018,Hackensack,NJ,40.9101,-74.0418
1526348182,Monarch Adult (FIRST sighted),6/17/2018,Danville,KY,37.6456,-84.7722
1526348198,Monarch Adult (FIRST sighted),6/17/2018,Langdon,NH,43.1749,-72.3381
1526348200,Monarch Adult (FIRST sighted),6/17/2018,Herkimer,NY,43.0256,-74.986
1526348211,Monarch Adult (FIRST sighted),6/17/2018,Montebello,QC,45.6538,-74.9378
1526348219,Monarch Adult (FIRST sighted),6/17/2018,Moline,IL,41.5067,-90.5151
1526348452,Monarch Adult (FIRST sighted),6/17/2018,Brockport,NY,43.2137,-77.9392
1526351260,Monarch Adult (FIRST sighted),6/17/2018,Mount Laurel,NJ,39.922,-74.923
1526348055,Monarch Adult (FIRST sighted),6/16/2018,Gravenhurst,ON,44.9271,-79.2773
1526348061,Monarch Adult (FIRST sighted),6/16/2018,Dallas,PA,41.3018,-76.0269
1526348063,Monarch Adult (FIRST sighted),6/16/2018,Afton,NY,42.2483,-75.534
1526348078,Monarch Adult (FIRST sighted),6/16/2018,Hancock,ME,44.5318,-68.278
1526348081,Monarch Adult (FIRST sighted),6/16/2018,Mount Joy,PA,40.1098,-76.5033
1526348085,Monarch Adult (FIRST sighted),6/16/2018,Toronto,ON,43.6217,-79.5033
1526348100,Monarch Adult (FIRST sighted),6/16/2018,Broomfield,CO,39.9205,-105.0867
1526348103,Monarch Adult (FIRST sighted),6/16/2018,Detroit,MI,42.3298,-83.0458
1526348104,Monarch Adult (FIRST sighted),6/16/2018,Upper Freehold,NJ,40.1325,-74.4735
1526348120,Monarch Adult (FIRST sighted),6/16/2018,Bognor,ON,44.5255,-80.762
1526348121,Monarch Adult (FIRST sighted),6/16/2018,Bloomfield,NE,42.7342,-97.7397
1526348125,Monarch Adult (FIRST sighted),6/16/2018,Warwick,NY,41.2638,-74.3822
1526348129,Monarch Adult (FIRST sighted),6/16/2018,Oakville,ON,43.4064,-79.7713
1526348164,Monarch Adult (FIRST sighted),6/16/2018,Jordan,NY,43.1237,-76.4951
1526348336,Monarch Adult (FIRST sighted),6/16/2018,Gracefield,QC,46.0569,-76.1448
1526348691,Monarch Adult (FIRST sighted),6/16/2018,Silver Springs,NY,42.7009,-78.0336
1526348019,Monarch Adult (FIRST sighted),6/15/2018,Chatham-Kent,ON,42.4089,-82.2195
1526348031,Monarch Adult (FIRST sighted),6/15/2018,Madison,WI,43.086,-89.3552
1526348037,Monarch Adult (FIRST sighted),6/15/2018,Washington,DC,38.9603,-77.0534
1526348068,Monarch Adult (FIRST sighted),6/15/2018,Fairhaven,MA,41.6376,-70.9036
1526348075,Monarch Adult (FIRST sighted),6/15/2018,Grand Ledge,MI,42.7479,-84.7497
1526348163,Monarch Adult (FIRST sighted),6/15/2018,Sauk Village,IL,41.4884,-87.5675
1526348503,Monarch Adult (FIRST sighted),6/15/2018,San Antonio,TX,29.4641,-98.4702
1526347971,Monarch Adult (FIRST sighted),6/14/2018,Manchester,MI,42.2006,-83.9352
1526347972,Monarch Adult (FIRST sighted),6/14/2018,Bridgeport,CT,41.2125,-73.2294
1526348021,Monarch Adult (FIRST sighted),6/14/2018,Worthington,OH,40.0866,-83.0138
1526348065,Monarch Adult (FIRST sighted),6/14/2018,Afton,NY,42.246,-75.5346
1526348083,Monarch Adult (FIRST sighted),6/14/2018,Plainview,NY,40.7765,-73.4673
1526348118,Monarch Adult (FIRST sighted),6/14/2018,Chicago,IL,41.9269,-87.7244
1526348279,Monarch Adult (FIRST sighted),6/14/2018,Chadds Ford,PA,39.87,-75.6173
1526347904,Monarch Adult (FIRST sighted),6/13/2018,Iowa City,IA,41.6474,-91.5778
1526347916,Monarch Adult (FIRST sighted),6/13/2018,Columbus,OH,40.0712,-83.0028
1526347917,Monarch Adult (FIRST sighted),6/13/2018,Lombard,IL,41.9036,-88.0085
1526347931,Monarch Adult (FIRST sighted),6/13/2018,Davisburg,MI,42.7561,-83.5221
1526347933,Monarch Adult (FIRST sighted),6/13/2018,Bellevue,NE,41.103,-95.9584
1526347937,Monarch Adult (FIRST sighted),6/13/2018,Mequon,WI,43.213,-87.9043
1526347962,Monarch Adult (FIRST sighted),6/13/2018,Evanston,IL,42.0451,-87.6877
1526347977,Monarch Adult (FIRST sighted),6/13/2018,Winnipeg,MB,49.8991,-97.1648
1526348222,Monarch Adult (FIRST sighted),6/13/2018,Benson,AZ,31.9679,-110.2945
1526348687,Monarch Adult (FIRST sighted),6/13/2018,Newark,NY,43.0228,-77.0544
1526347851,Monarch Adult (FIRST sighted),6/12/2018,York,PA,40.001,-76.7009
1526347853,Monarch Adult (FIRST sighted),6/12/2018,Omaha,NE,41.2565,-95.9345
1526347871,Monarch Adult (FIRST sighted),6/12/2018,Salem,OR,44.885,-122.8886
1526347915,Monarch Adult (FIRST sighted),6/12/2018,North Charleston,SC,32.8546,-79.9748
1526347926,Monarch Adult (FIRST sighted),6/12/2018,Corvallis,OR,44.5647,-123.2927
1526347932,Monarch Adult (FIRST sighted),6/12/2018,Brantford,ON,43.1428,-80.2867
1526347946,Monarch Adult (FIRST sighted),6/12/2018,Dover,DE,39.1091,-75.5189
1526347957,Monarch Adult (FIRST sighted),6/12/2018,Port Byron,NY,43.0101,-76.7049
1526347958,Monarch Adult (FIRST sighted),6/12/2018,Seneca Falls,NY,42.9869,-76.7358
1526347959,Monarch Adult (FIRST sighted),6/12/2018,Seneca Falls,NY,43.0111,-76.7883
1526348000,Monarch Adult (FIRST sighted),6/12/2018,Mount Joy,PA,40.1098,-76.5033
1526348001,Monarch Adult (FIRST sighted),6/12/2018,Villa Park,IL,41.8898,-87.989
1526349541,Monarch Adult (FIRST sighted),6/12/2018,Mount Airy,MD,39.4426,-77.1009
1526349884,Monarch Adult (FIRST sighted),6/12/2018,Morrisville,PA,40.2086,-74.7746
1526347754,Monarch Adult (FIRST sighted),6/11/2018,Burlington,ON,43.3255,-79.799
1526347767,Monarch Adult (FIRST sighted),6/11/2018,Delphi,IN,40.5834,-86.677
1526347784,Monarch Adult (FIRST sighted),6/11/2018,Sterling Heights,MI,42.5803,-83.0302
1526347796,Monarch Adult (FIRST sighted),6/11/2018,Verona ,MI,43.802,-83.011
1526348166,Monarch Adult (FIRST sighted),6/11/2018,Burlington,ON,43.3089,-79.8933
1526348176,Monarch Adult (FIRST sighted),6/11/2018,Aumsville,OR,44.841,-122.8709
1526347704,Monarch Adult (FIRST sighted),6/10/2018,Rhein,SK,51.3527,-102.1947
1526347716,Monarch Adult (FIRST sighted),6/10/2018,Toronto,ON,43.6475,-79.4659
1526347742,Monarch Adult (FIRST sighted),6/10/2018,Loveland,OH,39.2689,-84.2638
1526347724,Monarch Adult (FIRST sighted),6/10/2018,Lumsden,SK,50.644,-104.8734
1526347725,Monarch Adult (FIRST sighted),6/10/2018,Lexington,KY,38.0721,-84.3922
1526347731,Monarch Adult (FIRST sighted),6/10/2018,Carleton Place,ON,45.1715,-76.1938
1526347733,Monarch Adult (FIRST sighted),6/10/2018,Elizabeth,CO,39.2624,-104.5914
1526347747,Monarch Adult (FIRST sighted),6/10/2018,Gering,NE,41.7169,-103.6735
1526347749,Monarch Adult (FIRST sighted),6/10/2018,St. Catharines,ON,43.1594,-79.2469
1526347803,Monarch Adult (FIRST sighted),6/10/2018,Farmington,MN,44.6402,-93.1435
1526347806,Monarch Adult (FIRST sighted),6/10/2018,Easthampton,MA,42.2378,-72.6779
1526347824,Monarch Adult (FIRST sighted),6/10/2018,Ottawa,ON,45.2738,-75.5943
1526347874,Monarch Adult (FIRST sighted),6/10/2018,Renick,WV,37.9715,-80.3289
1526348143,Monarch Adult (FIRST sighted),6/10/2018,Sperryville,VA,38.6571,-78.2261
1526349724,Monarch Adult (FIRST sighted),6/10/2018,Winnipeg,MB,49.869,-97.293
1526347609,Monarch Adult (FIRST sighted),6/9/2018,McCordsville,IN,39.8943,-85.9198
1526347611,Monarch Adult (FIRST sighted),6/9/2018,Easton,PA,40.7047,-75.2094
1526347645,Monarch Adult (FIRST sighted),6/9/2018,Stone Creek,OH,40.4054,-81.6758
1526347647,Monarch Adult (FIRST sighted),6/9/2018,Toronto,ON,43.6776,-79.4287
1526347648,Monarch Adult (FIRST sighted),6/9/2018,Tantallon,SK,50.5367,-101.8421
1526347652,Monarch Adult (FIRST sighted),6/9/2018,Fergus Falls,MN,46.2715,-96.0662
1526347661,Monarch Adult (FIRST sighted),6/9/2018,Bracebridge,ON,45.0283,-79.3236
1526347681,Monarch Adult (FIRST sighted),6/9/2018,Cartwright,MB,49.0939,-99.3415
1526347688,Monarch Adult (FIRST sighted),6/9/2018,Hardwick,MA,42.313,-72.2474
1526347696,Monarch Adult (FIRST sighted),6/9/2018,Brownsville,IN,39.6644,-85.0047
1526347710,Monarch Adult (FIRST sighted),6/9/2018,Muncy,PA,41.2566,-76.8523
1526347717,Monarch Adult (FIRST sighted),6/9/2018,Coudersport,PA,41.8132,-78.0033
1526347588,Monarch Adult (FIRST sighted),6/8/2018,Harcourt,ON,45.0983,-78.005
1526347557,Monarch Adult (FIRST sighted),6/8/2018,Frankfort,IN,40.2795,-86.5108
1526347559,Monarch Adult (FIRST sighted),6/8/2018,Horton Bay,MI,45.2845,-85.0789
1526347560,Monarch Adult (FIRST sighted),6/8/2018,Waubaushene,ON,44.7537,-79.7121
1526347573,Monarch Adult (FIRST sighted),6/8/2018,Akron,OH,41.1401,-81.5757
1526347579,Monarch Adult (FIRST sighted),6/8/2018,Winnipeg,MB,49.8945,-96.9833
1526347584,Monarch Adult (FIRST sighted),6/8/2018,Monclova,OH,41.5498,-83.7337
1526347605,Monarch Adult (FIRST sighted),6/8/2018,Winnipeg,MB,49.8647,-97.3123
1526347619,Monarch Adult (FIRST sighted),6/8/2018,Antelope,OR,44.9168,-120.4719
1526347636,Monarch Adult (FIRST sighted),6/8/2018,Macomb,MI,42.6652,-82.9286
1526347655,Monarch Adult (FIRST sighted),6/8/2018,Anola,MB,49.9287,-96.655
1526347659,Monarch Adult (FIRST sighted),6/8/2018,Burlington,ON,43.3255,-79.799
1526347697,Monarch Adult (FIRST sighted),6/8/2018,Toronto,ON,43.6768,-79.3207
1526347734,Monarch Adult (FIRST sighted),6/8/2018,Wells,NY,43.3967,-74.2995
1526347810,Monarch Adult (FIRST sighted),6/8/2018,Delhi charter Township,MI,42.6406,-84.5153
1526349248,Monarch Adult (FIRST sighted),6/8/2018,Lakeshore,ON,42.3071,-82.8049
1526347388,Monarch Adult (FIRST sighted),6/7/2018,Jamestown,OH,39.6539,-83.6634
1526347402,Monarch Adult (FIRST sighted),6/7/2018,London,ON,42.9722,-81.2848
1526347421,Monarch Adult (FIRST sighted),6/7/2018,Falls Church,VA,38.8823,-77.1711
1526347427,Monarch Adult (FIRST sighted),6/7/2018,Coon Rapids,MN,45.196,-93.2894
1526347498,Monarch Adult (FIRST sighted),6/7/2018,Lockport,NY,43.1746,-78.795
1526347566,Monarch Adult (FIRST sighted),6/7/2018,Fort Gratiot Township,MI,43.1094,-82.5156
1526347616,Monarch Adult (FIRST sighted),6/7/2018,Stonington,CT,41.339,-71.9393
1526347683,Monarch Adult (FIRST sighted),6/7/2018,Ile des Ch̻nes,MB,49.6642,-96.9996
1526347955,Monarch Adult (FIRST sighted),6/7/2018,Seneca Falls,NY,43.0118,-76.7492
1526347345,Monarch Adult (FIRST sighted),6/6/2018,Hockessin,DE,39.7876,-75.6966
1526347348,Monarch Adult (FIRST sighted),6/6/2018,Parry Sound,ON,45.3955,-80.0254
1526347356,Monarch Adult (FIRST sighted),6/6/2018,Dover,PA,40.0562,-76.8339
1526347358,Monarch Adult (FIRST sighted),6/6/2018,Winnipeg,MB,49.9213,-97.0657
1526347360,Monarch Adult (FIRST sighted),6/6/2018,Winnipeg,MB,49.8951,-97.1384
1526347361,Monarch Adult (FIRST sighted),6/6/2018,London,ON,42.9849,-81.2453
1526347370,Monarch Adult (FIRST sighted),6/6/2018,Midvale,UT,40.6164,-111.867
1526347381,Monarch Adult (FIRST sighted),6/6/2018,Kimball,NE,41.233,-103.6475
1526347383,Monarch Adult (FIRST sighted),6/6/2018,Belmont,MI,43.061,-85.5015
1526347394,Monarch Adult (FIRST sighted),6/6/2018,Burlington,ON,43.3255,-79.799
1526347413,Monarch Adult (FIRST sighted),6/6/2018,Broomfield,CO,39.9128,-105.0557
1526347429,Monarch Adult (FIRST sighted),6/6/2018,Port Alberni,BC,49.2339,-124.8055
1526347438,Monarch Adult (FIRST sighted),6/6/2018,Paducah,KY,37.0777,-88.7076
