"scientific_name","latitude","longitude","id","user_login","observed_on","day","year","data_source","file","adults","life_stage"
"Danaus plexippus",38.836975278,-89.9897282137,13656370,"sheilasv","2018-06-19",170,2018,"iNaturalist","d_plexippus13656370.jpg",0,"L"
"Danaus plexippus",40.7795116667,-81.8929366667,13667020,"penny7652","2018-06-21",172,2018,"iNaturalist","d_plexippus13667020.jpg",1,"-"
"Danaus plexippus",41.6836083333,-83.3669283333,13674499,"hdennis2017","2018-06-22",173,2018,"iNaturalist","d_plexippus13674499.jpg",0,"L"
"Danaus plexippus",40.7931599389,-73.9529610425,13675232,"kasimac","2018-06-22",173,2018,"iNaturalist","d_plexippus13675232.jpg",1,"-"
"Danaus plexippus",41.8875154351,-89.3255942161,13677175,"leahk7","2018-06-22",173,2018,"iNaturalist","d_plexippus13677175.jpg",1,"-"
"Danaus plexippus",37.3743366667,-80.5225,13683175,"mmdestabilise","2018-06-22",173,2018,"iNaturalist","d_plexippus13683175.jpg",0,"L"
"Danaus plexippus",41.409095,-81.883675,13684301,"bwhiteley","2018-06-22",173,2018,"iNaturalist","d_plexippus13684301.jpg",1,"-"
"Danaus plexippus",36.9939918518,-91.3045120239,13684753,"chinquapin","2018-06-22",173,2018,"iNaturalist","d_plexippus13684753.jpg",1,"-"
"Danaus plexippus",41.8314284818,-88.3031048306,13686374,"wildernessbarbie","2018-06-22",173,2018,"iNaturalist","d_plexippus13686374.jpg",1,"-"
"Danaus plexippus",41.7086449569,-87.5729866142,13702419,"partspermillion","2018-06-04",155,2018,"iNaturalist","d_plexippus13702419.jpg",1,"-"
"Danaus plexippus",41.5502916667,-90.8994361111,13702855,"lisaburm","2018-06-23",174,2018,"iNaturalist","d_plexippus13702855.jpg",1,"-"
"Danaus plexippus",41.4901078219,-90.6354539335,13708433,"natureamy","2018-06-23",174,2018,"iNaturalist","d_plexippus13708433.jpg",1,"-"
"Danaus plexippus",41.905655,-87.6996,13713844,"ryandunn","2018-06-23",174,2018,"iNaturalist","d_plexippus13713844.jpg",1,"-"
"Danaus plexippus",39.5186653137,-84.0249938965,13725385,"birderchick","2018-06-22",173,2018,"iNaturalist","d_plexippus13725385.jpg",1,"-"
"Danaus plexippus",41.6734416667,-87.5090466667,13734173,"lesliejeanie","2018-06-24",175,2018,"iNaturalist","d_plexippus13734173.jpg",1,"-"
"Danaus plexippus",38.9301161183,-92.3926404119,13740306,"tamjam","2018-06-24",175,2018,"iNaturalist","d_plexippus13740306.jpg",1,"-"
"Danaus plexippus",39.4494889,-77.73274575,13742955,"kmrogers","2018-06-24",175,2018,"iNaturalist","d_plexippus13742955.jpg",1,"-"
"Danaus plexippus",38.70377771,-76.53455604,13746498,"karynmolines","2018-06-23",174,2018,"iNaturalist","d_plexippus13746498.jpg",1,"-"
"Danaus plexippus",41.6107048466,-75.0612506664,13748044,"katomliz","2018-06-24",175,2018,"iNaturalist","d_plexippus13748044.jpg",0,"L"
"Danaus plexippus",39.840324875,-86.1757179537,13749566,"bill_cummings","2018-06-24",175,2018,"iNaturalist","d_plexippus13749566.jpg",1,"-"
"Danaus plexippus",41.9195598178,-71.0691477416,13750404,"jdwelly","2018-06-11",162,2018,"iNaturalist","d_plexippus13750404.jpg",1,"-"
"Danaus plexippus",41.1118805,-81.5805133333,13750694,"gbennett","2018-06-24",175,2018,"iNaturalist","d_plexippus13750694.jpg",1,"-"
"Danaus plexippus",41.676594,-87.870156,13751785,"sanguinaria33","2018-06-23",174,2018,"iNaturalist","d_plexippus13751785.jpg",1,"-"
"Danaus plexippus",39.6534305838,-84.226485513,13751839,"smwhite","2018-06-24",175,2018,"iNaturalist","d_plexippus13751839.jpg",1,"-"
"Danaus plexippus",39.18457512,-76.79909133,13752950,"bestcandidate","2018-06-23",174,2018,"iNaturalist","d_plexippus13752950.jpg",1,"-"
"Danaus plexippus",41.0884619435,-87.416867942,13753973,"mbeatty233","2018-06-23",174,2018,"iNaturalist","d_plexippus13753973.jpg",1,"-"
"Danaus plexippus",40.5718231201,-80.144859314,13761580,"gaviastellata","2018-06-24",175,2018,"iNaturalist","d_plexippus13761580.jpg",1,"-"
"Danaus plexippus",41.454595,-87.3589383333,13761845,"brbellamy12","2018-06-24",175,2018,"iNaturalist","d_plexippus13761845.jpg",1,"-"
"Danaus plexippus",40.7130352853,-83.2863859506,13765348,"kristendiesburg","2018-06-23",174,2018,"iNaturalist","d_plexippus13765348.jpg",0,"L"
"Danaus plexippus",39.7575716667,-86.1406028333,13767344,"adamschmutte","2018-06-25",176,2018,"iNaturalist","d_plexippus13767344.jpg",1,"-"
"Danaus plexippus",40.9102714415,-81.466623834,13770458,"briantinker","2018-06-25",176,2018,"iNaturalist","d_plexippus13770458.jpg",1,"-"
"Danaus plexippus",40.9102714415,-81.466623834,13770461,"briantinker","2018-06-25",176,2018,"iNaturalist","d_plexippus13770461.jpg",0,"L"
"Danaus plexippus",40.9102714415,-81.466623834,13770463,"briantinker","2018-06-25",176,2018,"iNaturalist","d_plexippus13770463.jpg",1,"-"
"Danaus plexippus",40.9102714415,-81.466623834,13770465,"briantinker","2018-06-25",176,2018,"iNaturalist","d_plexippus13770465.jpg",0,"L"
"Danaus plexippus",40.81286282,-73.96517385,13773042,"dannymol89","2018-06-25",176,2018,"iNaturalist","d_plexippus13773042.jpg",1,"-"
"Danaus plexippus",39.9509557985,-83.45113014,13775681,"blondephotographer","2018-06-25",176,2018,"iNaturalist","d_plexippus13775681.jpg",0,"L"
"Danaus plexippus",41.7282621604,-81.3192243118,13775919,"willaschrlau","2018-06-24",175,2018,"iNaturalist","d_plexippus13775919.jpg",1,"-"
"Danaus plexippus",41.9278459,-87.63630638,13777997,"casteensk","2018-06-25",176,2018,"iNaturalist","d_plexippus13777997.jpg",0,"L"
"Danaus plexippus",41.9254993,-87.6372433,13778139,"casteensq","2018-06-25",176,2018,"iNaturalist","d_plexippus13778139.jpg",1,"-"
"Danaus plexippus",41.9925028748,-89.2200928075,13780444,"geodude365","2018-06-25",176,2018,"iNaturalist","d_plexippus13780444.jpg",1,"-"
"Danaus plexippus",39.5969838026,-79.9565402612,13781056,"johnboback","2018-06-25",176,2018,"iNaturalist","d_plexippus13781056.jpg",1,"-"
"Danaus plexippus",40.1544894451,-83.0403624532,13781364,"cniehoff","2018-06-25",176,2018,"iNaturalist","d_plexippus13781364.jpg",0,"L"
"Danaus plexippus",41.4997326218,-81.6928221658,13783196,"murrdogg","2018-06-25",176,2018,"iNaturalist","d_plexippus13783196.jpg",1,"-"
"Danaus plexippus",41.9167055154,-87.6311583967,13784032,"chicagopaul","2018-06-25",176,2018,"iNaturalist","d_plexippus13784032.jpg",1,"-"
"Danaus plexippus",41.9685866667,-87.7027366667,13784746,"pfautsch","2018-06-25",176,2018,"iNaturalist","d_plexippus13784746.jpg",1,"-"
"Danaus plexippus",39.9483633333,-83.0096277833,13785236,"bergliz","2018-06-25",176,2018,"iNaturalist","d_plexippus13785236.jpg",1,"-"
"Danaus plexippus",41.1071262299,-73.8397492344,13787021,"wellsprings","2018-06-25",176,2018,"iNaturalist","d_plexippus13787021.jpg",1,"-"
"Danaus plexippus",41.3979383,-82.5942158,13787870,"beehave","2018-06-23",174,2018,"iNaturalist","d_plexippus13787870.jpg",1,"-"
"Danaus plexippus",39.7049484253,-84.1322097778,13788965,"birderchick","2018-06-25",176,2018,"iNaturalist","d_plexippus13788965.jpg",0,"L"
"Danaus plexippus",41.6579628354,-87.9241650852,13790775,"randyshonkwiler","2018-06-23",174,2018,"iNaturalist","d_plexippus13790775.jpg",1,"-"
"Danaus plexippus",41.5364439944,-87.7295144275,13791103,"paulefields","2018-06-24",175,2018,"iNaturalist","d_plexippus13791103.jpg",1,"-"
"Danaus plexippus",40.5639582547,-80.126472367,13800600,"paambro","2018-06-26",177,2018,"iNaturalist","d_plexippus13800600.jpg",0,"L"
"Danaus plexippus",41.05972914,-81.78486415,13801414,"laurahogue","2018-06-26",177,2018,"iNaturalist","d_plexippus13801414.jpg",1,"-"
"Danaus plexippus",40.1808049167,-74.5884553295,13802737,"anepiphany2","2018-06-25",176,2018,"iNaturalist","d_plexippus13802737.jpg",1,"-"
"Danaus plexippus",36.6537583333,-93.2928383333,13806161,"bugguy_matt","2018-06-26",177,2018,"iNaturalist","d_plexippus13806161.jpg",1,"-"
"Danaus plexippus",40.8736869435,-81.9104191992,13815256,"kd10451","2018-06-26",177,2018,"iNaturalist","d_plexippus13815256.jpg",0,"L"
"Danaus plexippus",39.849021351,-86.162275225,13815783,"mcoghlan","2018-06-26",177,2018,"iNaturalist","d_plexippus13815783.jpg",1,"-"
"Danaus plexippus",41.947855,-89.17547,13815833,"richhunter515","2018-06-25",176,2018,"iNaturalist","d_plexippus13815833.jpg",1,"-"
"Danaus plexippus",41.6109366667,-83.1923366667,13818746,"voss-lark","2018-06-25",176,2018,"iNaturalist","d_plexippus13818746.jpg",0,"L"
"Danaus plexippus",41.611275,-81.331795,13819543,"arg2642","2018-06-23",174,2018,"iNaturalist","d_plexippus13819543.jpg",1,"-"
"Danaus plexippus",41.653545,-81.2038283333,13819584,"arg2642","2018-06-23",174,2018,"iNaturalist","d_plexippus13819584.jpg",1,"-"
"Danaus plexippus",41.6046346566,-87.6852347611,13819712,"skrentnyjeff","2018-06-23",174,2018,"iNaturalist","d_plexippus13819712.jpg",1,"-"
"Danaus plexippus",38.8177850621,-89.9750246108,13820209,"hnelson2186","2018-06-23",174,2018,"iNaturalist","d_plexippus13820209.jpg",1,"-"
"Danaus plexippus",41.3193264,-81.5875854,13821659,"dpdawes","2018-06-25",176,2018,"iNaturalist","d_plexippus13821659.jpg",1,"-"
"Danaus plexippus",41.320874256,-81.5859972413,13821672,"dpdawes","2018-06-25",176,2018,"iNaturalist","d_plexippus13821672.jpg",1,"-"
"Danaus plexippus",40.372245,-80.0673916667,13840124,"meno1074","2018-06-25",176,2018,"iNaturalist","d_plexippus13840124.jpg",1,"-"
"Danaus plexippus",40.8734747743,-81.9107616666,13841224,"kd10451","2018-06-27",178,2018,"iNaturalist","d_plexippus13841224.jpg",0,"L"
"Danaus plexippus",38.9724998474,-77.3605575562,13841527,"modernanachronist","2018-06-27",178,2018,"iNaturalist","d_plexippus13841527.jpg",1,"-"
"Danaus plexippus",40.3516540527,-74.5875930786,13843279,"ted30","2018-06-27",178,2018,"iNaturalist","d_plexippus13843279.jpg",1,"-"
"Danaus plexippus",38.486076355,-76.8541870117,13843991,"keeely","2018-06-27",178,2018,"iNaturalist","d_plexippus13843991.jpg",1,"-"
"Danaus plexippus",41.8661166667,-87.7828133333,13845419,"lenorapohlman","2018-06-27",178,2018,"iNaturalist","d_plexippus13845419.jpg",1,"-"
"Danaus plexippus",41.4196751563,-82.6091379364,13846405,"carolr","2018-06-25",176,2018,"iNaturalist","d_plexippus13846405.jpg",1,"-"
"Danaus plexippus",40.9573466667,-81.530625,13846680,"starrski5","2018-06-21",172,2018,"iNaturalist","d_plexippus13846680.jpg",0,"L"
"Danaus plexippus",41.4187785916,-82.6047273082,13847255,"carolr","2018-06-25",176,2018,"iNaturalist","d_plexippus13847255.jpg",0,"E"
"Danaus plexippus",40.00224923,-74.82238101,13847321,"rhidenz","2018-06-27",178,2018,"iNaturalist","d_plexippus13847321.jpg",0,"L"
"Danaus plexippus",38.9632516352,-90.2670178422,13849079,"squintapotomus","2018-06-21",172,2018,"iNaturalist","d_plexippus13849079.jpg",1,"-"
"Danaus plexippus",40.8487966667,-73.8789966667,13858188,"stanford1","2018-06-11",162,2018,"iNaturalist","d_plexippus13858188.jpg",1,"-"
"Danaus plexippus",41.84180532,-86.50305613,13859721,"vrosenbluth","2018-06-28",179,2018,"iNaturalist","d_plexippus13859721.jpg",0,"L"
"Danaus plexippus",41.8275987093,-88.3209368214,13862517,"wildernessbarbie","2018-06-27",178,2018,"iNaturalist","d_plexippus13862517.jpg",1,"-"
"Danaus plexippus",38.529627,-78.441045,13865429,"runshigleyrun","2018-06-25",176,2018,"iNaturalist","d_plexippus13865429.jpg",1,"-"
"Danaus plexippus",39.8489351431,-86.1622149591,13872385,"mcoghlan","2018-06-28",179,2018,"iNaturalist","d_plexippus13872385.jpg",1,"-"
"Danaus plexippus",40.4294166565,-79.9527130127,13873198,"mmwebb","2018-06-28",179,2018,"iNaturalist","d_plexippus13873198.jpg",0,"L"
"Danaus plexippus",37.9898033333,-77.665305,13883231,"bdambugs","2018-06-29",180,2018,"iNaturalist","d_plexippus13883231.jpg",0,"L"
"Danaus plexippus",40.5660651497,-80.1254487934,13893101,"kcknapp50","2018-06-29",180,2018,"iNaturalist","d_plexippus13893101.jpg",0,"L"
"Danaus plexippus",40.7693216667,-81.4181133333,13902809,"nature_loving_nephilim","2018-06-29",180,2018,"iNaturalist","d_plexippus13902809.jpg",1,"-"
"Danaus plexippus",38.70390963,-76.53499185,13910575,"karynmolines","2018-06-30",181,2018,"iNaturalist","d_plexippus13910575.jpg",1,"-"
"Danaus plexippus",39.72250114,-75.74476458,13911543,"alex_kittle","2018-06-30",181,2018,"iNaturalist","d_plexippus13911543.jpg",1,"-"
"Danaus plexippus",39.03583319,-85.88367189,13912000,"treehugger571","2018-06-30",181,2018,"iNaturalist","d_plexippus13912000.jpg",1,"-"
"Danaus plexippus",37.4265883333,-80.5566866667,13912609,"mmdestabilise","2018-06-26",177,2018,"iNaturalist","d_plexippus13912609.jpg",0,"L"
"Danaus plexippus",40.4370412495,-79.907339327,13916894,"alynn","2018-06-29",180,2018,"iNaturalist","d_plexippus13916894.jpg",1,"-"
"Danaus plexippus",40.4294128418,-79.9527435303,13926207,"mmwebb","2018-06-30",181,2018,"iNaturalist","d_plexippus13926207.jpg",0,"L"
"Danaus plexippus",39.95478,-86.3544383333,13926829,"athrawes","2018-06-27",178,2018,"iNaturalist","d_plexippus13926829.jpg",1,"-"
"Danaus plexippus",38.634975,-90.2918333333,13932103,"rehazen","2018-06-29",180,2018,"iNaturalist","d_plexippus13932103.jpg",0,"L"
"Danaus plexippus",41.995719,-83.202812,13944128,"bbeddor","2018-06-29",180,2018,"iNaturalist","d_plexippus13944128.jpg",1,"-"
"Danaus plexippus",39.623925,-84.11705,13947301,"jimdanzi","2018-07-01",182,2018,"iNaturalist","d_plexippus13947301.jpg",1,"-"
"Danaus plexippus",39.6240316667,-84.1170133333,13947303,"jimdanzi","2018-07-01",182,2018,"iNaturalist","d_plexippus13947303.jpg",1,"-"
"Danaus plexippus",41.8160704979,-88.3010902351,13947832,"wildernessbarbie","2018-07-01",182,2018,"iNaturalist","d_plexippus13947832.jpg",1,"-"
"Danaus plexippus",41.1592618,-74.0698645,13948700,"lipwak","2018-07-01",182,2018,"iNaturalist","d_plexippus13948700.jpg",1,"-"
"Danaus plexippus",41.1242650183,-81.6168692402,13951672,"kalene3","2018-06-26",177,2018,"iNaturalist","d_plexippus13951672.jpg",1,"-"
"Danaus plexippus",38.8711316632,-75.2573668053,13951975,"karaoko","2018-07-01",182,2018,"iNaturalist","d_plexippus13951975.jpg",1,"-"
"Danaus plexippus",38.7648283333,-89.861205,13952920,"cazotea","2018-07-01",182,2018,"iNaturalist","d_plexippus13952920.jpg",0,"L"
"Danaus plexippus",41.374440949,-88.1223654734,13955149,"ebremer","2018-06-30",181,2018,"iNaturalist","d_plexippus13955149.jpg",1,"-"
"Danaus plexippus",41.9637334194,-87.6347560761,13958260,"paulroots","2018-07-01",182,2018,"iNaturalist","d_plexippus13958260.jpg",1,"-"
"Danaus plexippus",36.6947691074,-80.9172584634,13966848,"kbeza31979","2018-06-28",179,2018,"iNaturalist","d_plexippus13966848.jpg",1,"-"
"Danaus plexippus",41.8820716667,-79.9685533333,13977929,"mattwindsor23","2018-07-02",183,2018,"iNaturalist","d_plexippus13977929.jpg",1,"-"
"Danaus plexippus",41.5665383333,-81.2732083333,13985974,"marybeee","2018-07-02",183,2018,"iNaturalist","d_plexippus13985974.jpg",0,"L"
"Danaus plexippus",40.0950248426,-75.4412065104,13989297,"rickkeyser","2018-06-29",180,2018,"iNaturalist","d_plexippus13989297.jpg",0,"L"
"Danaus plexippus",41.71135,-87.5759583333,13990625,"partspermillion","2018-07-02",183,2018,"iNaturalist","d_plexippus13990625.jpg",0,"L"
"Danaus plexippus",41.9857,-91.7639,13994075,"oviscanadensis","2018-07-02",183,2018,"iNaturalist","d_plexippus13994075.jpg",1,"-"
"Danaus plexippus",41.8369166667,-88.15895,14019349,"bg1159","2018-07-03",184,2018,"iNaturalist","d_plexippus14019349.jpg",0,"L"
"Danaus plexippus",41.1637814863,-75.9959756057,14023081,"bernicez","2018-07-03",184,2018,"iNaturalist","d_plexippus14023081.jpg",1,"-"
"Danaus plexippus",41.8671107727,-87.6148862136,14024347,"vanbonn","2018-07-03",184,2018,"iNaturalist","d_plexippus14024347.jpg",0,"L"
"Danaus plexippus",41.3979383,-82.5942158,14026106,"beehave","2018-06-27",178,2018,"iNaturalist","d_plexippus14026106.jpg",1,"-"
"Danaus plexippus",41.3979383,-82.5942158,14026410,"beehave","2018-07-02",183,2018,"iNaturalist","d_plexippus14026410.jpg",1,"-"
"Danaus plexippus",41.888267116,-80.583772781,14027939,"roamingthewoods","2018-06-08",159,2018,"iNaturalist","d_plexippus14027939.jpg",0,"L"
"Danaus plexippus",41.6991251632,-87.990421738,14029265,"woodridgejeff","2018-07-01",182,2018,"iNaturalist","d_plexippus14029265.jpg",1,"-"
"Danaus plexippus",41.1816133333,-80.6768416667,14031925,"hbraunreiter","2018-07-03",184,2018,"iNaturalist","d_plexippus14031925.jpg",1,"-"
"Danaus plexippus",41.828389,-87.891347,14037174,"sanguinaria33","2018-06-29",180,2018,"iNaturalist","d_plexippus14037174.jpg",1,"-"
"Danaus plexippus",37.374618114,-80.5208522268,14037203,"deanna_payne","2018-07-04",185,2018,"iNaturalist","d_plexippus14037203.jpg",1,"-"
"Danaus plexippus",41.0104228,-81.3977169,14051148,"mldelfino","2018-07-04",185,2018,"iNaturalist","d_plexippus14051148.jpg",1,"-"
"Danaus plexippus",41.0104228,-81.3977169,14051149,"mldelfino","2018-07-04",185,2018,"iNaturalist","d_plexippus14051149.jpg",1,"-"
"Danaus plexippus",41.0104228,-81.3977169,14051152,"mldelfino","2018-07-04",185,2018,"iNaturalist","d_plexippus14051152.jpg",1,"-"
"Danaus plexippus",41.0104228,-81.3977169,14051158,"mldelfino","2018-07-04",185,2018,"iNaturalist","d_plexippus14051158.jpg",1,"-"
"Danaus plexippus",41.0104228,-81.3977169,14051163,"mldelfino","2018-07-04",185,2018,"iNaturalist","d_plexippus14051163.jpg",1,"-"
"Danaus plexippus",41.0104228,-81.3977169,14051175,"mldelfino","2018-07-04",185,2018,"iNaturalist","d_plexippus14051175.jpg",1,"-"
"Danaus plexippus",40.0520471667,-83.1822133333,14052213,"glrnaturalist","2018-07-04",185,2018,"iNaturalist","d_plexippus14052213.jpg",1,"-"
"Danaus plexippus",36.1394,-81.722381,14052531,"denisewill","2018-07-04",185,2018,"iNaturalist","d_plexippus14052531.jpg",1,"-"
"Danaus plexippus",40.2734803087,-80.1196456285,14053151,"nrpeters","2018-07-04",185,2018,"iNaturalist","d_plexippus14053151.jpg",1,"-"
"Danaus plexippus",39.2131131,-84.5993899,14054212,"kgroenke4","2018-07-04",185,2018,"iNaturalist","d_plexippus14054212.jpg",0,"E"
"Danaus plexippus",40.9115966667,-82.34018,14054363,"psaunder","2018-07-03",184,2018,"iNaturalist","d_plexippus14054363.jpg",1,"-"
"Danaus plexippus",38.9325660707,-79.7287633697,14054521,"randybodkins","2018-07-04",185,2018,"iNaturalist","d_plexippus14054521.jpg",1,"-"
"Danaus plexippus",40.9015125142,-81.3647090154,14054627,"rickmcfarren","2018-07-04",185,2018,"iNaturalist","d_plexippus14054627.jpg",0,"L"
"Danaus plexippus",41.5694389723,-81.2699140787,14054843,"marybeee","2018-07-04",185,2018,"iNaturalist","d_plexippus14054843.jpg",1,"-"
"Danaus plexippus",41.9048633333,-87.7030633333,14055064,"farawaywolf","2018-07-04",185,2018,"iNaturalist","d_plexippus14055064.jpg",1,"-"
"Danaus plexippus",39.2280370623,-84.1877597521,14058217,"julbar","2018-07-01",182,2018,"iNaturalist","d_plexippus14058217.jpg",1,"-"
"Danaus plexippus",40.4746102,-74.5265537,14061551,"jpviolette","2018-06-16",167,2018,"iNaturalist","d_plexippus14061551.jpg",1,"-"
"Danaus plexippus",39.7084960938,-84.0523910522,14062441,"birderchick","2018-07-04",185,2018,"iNaturalist","d_plexippus14062441.jpg",0,"L"
"Danaus plexippus",36.1786383333,-86.6592333333,14065323,"destes","2018-06-25",176,2018,"iNaturalist","d_plexippus14065323.jpg",1,"-"
"Danaus plexippus",38.8246024,-77.7057871,14071486,"holly01","2018-07-02",183,2018,"iNaturalist","d_plexippus14071486.jpg",1,"-"
"Danaus plexippus",41.7816083333,-87.58258,14073512,"jmchrzan","2018-06-23",174,2018,"iNaturalist","d_plexippus14073512.jpg",1,"-"
"Danaus plexippus",41.0826196941,-81.517382227,14076109,"sjollif1","2018-07-05",186,2018,"iNaturalist","d_plexippus14076109.jpg",1,"-"
"Danaus plexippus",38.2079315372,-85.8445491993,14076481,"cna-team","2018-07-02",183,2018,"iNaturalist","d_plexippus14076481.jpg",1,"-"
"Danaus plexippus",41.993075,-87.6915133333,14078872,"orbweb","2018-07-05",186,2018,"iNaturalist","d_plexippus14078872.jpg",1,"-"
"Danaus plexippus",41.0162129586,-81.9402556463,14078976,"camelcreek","2018-06-28",179,2018,"iNaturalist","d_plexippus14078976.jpg",1,"-"
"Danaus plexippus",41.8444442749,-88.3841629028,14079607,"wildernessbarbie","2018-07-05",186,2018,"iNaturalist","d_plexippus14079607.jpg",1,"-"
"Danaus plexippus",40.6208994566,-80.0048536342,14081501,"ramjr","2018-07-05",186,2018,"iNaturalist","d_plexippus14081501.jpg",1,"-"
"Danaus plexippus",41.488967117,-81.9342810742,14083788,"evanharms","2018-07-04",185,2018,"iNaturalist","d_plexippus14083788.jpg",0,"L"
"Danaus plexippus",41.0165207254,-81.3591178134,14084081,"richelle240","2018-06-30",181,2018,"iNaturalist","d_plexippus14084081.jpg",1,"-"
"Danaus plexippus",39.4853023673,-82.5651767851,14084775,"mnmonarch","2018-07-05",186,2018,"iNaturalist","d_plexippus14084775.jpg",0,"L"
"Danaus plexippus",39.4851992699,-82.5651478675,14084790,"lucy14","2018-07-05",186,2018,"iNaturalist","d_plexippus14084790.jpg",0,"L"
"Danaus plexippus",41.9573583333,-87.69407,14088180,"kennedy9094","2018-07-05",186,2018,"iNaturalist","d_plexippus14088180.jpg",0,"L"
"Danaus plexippus",39.2607952329,-93.2630541176,14092658,"kelleyfuemmeler","2018-07-05",186,2018,"iNaturalist","d_plexippus14092658.jpg",0,"L"
"Danaus plexippus",41.730075,-81.3187866667,14092851,"mmnat","2018-07-03",184,2018,"iNaturalist","d_plexippus14092851.jpg",1,"-"
"Danaus plexippus",40.5618872751,-81.2552430747,14098933,"jcefus","2018-07-04",185,2018,"iNaturalist","d_plexippus14098933.jpg",1,"-"
"Danaus plexippus",38.6853227241,-75.1198343322,14100430,"hollycybelle","2018-07-06",187,2018,"iNaturalist","d_plexippus14100430.jpg",1,"-"
"Danaus plexippus",41.621181,-83.58474,14101109,"tzeducation","2018-07-05",186,2018,"iNaturalist","d_plexippus14101109.jpg",1,"-"
